,Country Name,Country Code,Region Code,Subsample,Income Level Name,Income Level Code,Year of survey,Survey Data Source,Survey Type,Total population,"Children, aged 0-14","Youth, aged 15-24","Adult, aged 25-64","Elderly, aged 65+",Urban Population (% of total Population)," Working Age Population, aged 15-64 (% of total Pop.)","Dependency Rate, all compared to 15-64","Youth Dependency Rate, younger than 15 compared to 15-64","Old Age Dependency Rate, older than 64 compared to 15-64","Labor Force, aged 15-64","Labor Force Participation Rate, aged 15-64","Female Labor Force Participation Rate, aged 15-64","Not in labor force or education rate among youth, aged 15-24",Share of workers (aged 15-64) with more than one jobs in last week,"Employment to Population Ratio, aged 15-64","Employment Rate, aged 15-64 ","Unemployment Rate, aged 15-64","Youth Employment Rate, aged 15-24","Youth Unemployment Rate, aged 15-24","Wage employees, aged 15-64 ","Self-employed, aged 15-64","Unpaid, aged 15-64","Employers, aged 15-64","Unpaid or Self-employed, age 15-64","Share of informal jobs, aged 15-64",Share of work contract,Share of health insurance,Share of social security,"Public sector employment, aged 15-64"," Agriculture, aged 15-64"," Industry, aged 15-64"," Services, aged 15-64","Mining, aged 15-64","Manufacturing, aged 15-64","Electricity and utilities, aged 15-64","Construction, aged 15-64","Commerce, aged 15-64","Transport & Communication, aged 15-64","Financial and Business Services, aged 15-64","Public Administration, aged 15-64","Other services, aged 15-64"," Female in non-agricultural employment, aged 15-64","Youth in non-agricultural employment, aged 15-64","Non-Agricultural wage employment, aged 15-64","Non-Agricultural unpaid employment, aged 15-64","Non-Agricultural employer, aged 15-64","Non-Agricultural self-employed, aged 15-64","Youth Non-Agricultural wage employment, aged 15-24","Wage employment in agriculture, aged 15-64","Wage employment in industry, aged 15-64","Wage employment in services, aged 15-64"," Senior Officials, aged 15-64"," Professionals, aged 15-64"," Technicians, aged 15-64"," Clerks, aged 15-64"," Service and Market Sales, aged 15-64"," Skilled Agriculture, aged 15-64"," Craft Workers, aged 15-64"," Machine Operators, aged 15-64"," Elementary Occupations, aged 15-64", Armed Forces,Average weekly working hours,"Underemployment, <35 hours per week","Excessive working hours,>48 hours per week","Median Earnings for wage workers per hour, local nominal currency","Median Earnings for wage workers per month, local nominal currency","Median Earnings for wage workers per month in agriculture, local nominal currenc","Median Earnings for wage workers per month in industry, local nominal currency","Median Earnings for wage workers per month in service, local nominal currency","Median Earnings for wage workers per hour,  deflated to 2011 local currency valu","Real Median Hourly  Wages in USD (base 2011), PPP adjusted","Median Earnings for wage workers per month, deflated to 2011 local currency valu","Real Median Monthly Wages in USD (base 2011), PPP adjusted","Female to Male gender wage gap, calculated with median wages","Public to Private wage gap, calculated with median wages", No Education, Primary Education, Secondary Education, Post Secondary Education,"Mean number of years of education completed, aged 17 and older",Enrollment rate for individuals aged 6-16,Individual age,Mean age of worker between 15-64,"Mean age of worker in agriculture, between 15-64","Mean age of worker in industry, between 15-64","Mean age of worker in services, between 15-64","Mean age of wage worker, between 15-64","Mean age of self-employed or unpaid worker, between 15-64","Mean age of employer, between 15-64",Total flags in survey,"Percentile (100 = max), total flags",Flags over max number of flags,"Percentile (100 = max), share of flags"
248,United Kingdom,GBR,ECS,Urban,High income,HIC,2014,GBR_2014_I2D2_EUROSILC.dta,I2D2,54366468,0.17,0.13,0.53,0.17,1.0,0.66,,,,26702114,0.77,0.72,0.06,,0.72,0.94,0.06,0.84,0.16,0.89,0.09,0.0,0.02,0.09,,,,,,0.01,0.19,0.8,0.0,0.12,0.0,0.08,0.19,0.09,0.17,0.06,0.29,1.0,0.99,0.87,0.0,0.02,0.09,0.99,0.75,0.84,0.9,0.1,0.24,0.14,0.09,0.19,0.01,0.08,0.06,0.09,0.0,37.77,0.28,0.17,12.8,2145.83,1700.0,2633.33,2041.67,0.12,0.16,20.39,26.22,0.64,,0.04,0.0,0.41,0.55,11.97,0.96,39.39,40.64,39.27,40.81,40.65,40.18,44.27,44.42,57.0,45.0,0.05,41.0
249,United Kingdom,GBR,ECS,Urban,High income,HIC,2015,GBR_2015_I2D2_EUROSILC.dta,I2D2,54373618,0.18,0.12,0.53,0.17,1.0,0.65,,,,25894370,0.75,0.69,0.08,,0.71,0.94,0.06,0.89,0.11,0.88,0.09,0.0,0.03,0.09,,,,,,0.01,0.2,0.8,0.0,0.12,0.0,0.08,0.18,0.09,0.17,0.06,0.29,1.0,0.98,0.87,0.0,0.03,0.09,0.98,0.61,0.83,0.9,0.1,0.24,0.14,0.09,0.19,0.01,0.09,0.06,0.09,0.0,38.26,0.26,0.17,13.14,2187.5,1562.5,2725.0,2079.17,0.12,0.16,20.75,26.68,0.67,,0.0,0.0,0.45,0.55,12.35,0.94,39.44,40.72,36.59,41.41,40.63,40.27,43.51,46.12,57.0,45.0,0.05,42.0
250,United Kingdom,GBR,ECS,Urban,High income,HIC,2016,GBR_2016_I2D2_EUROSILC.dta,I2D2,55052748,0.17,0.13,0.53,0.17,1.0,0.66,,,,26531747,0.76,0.7,0.08,,0.72,0.95,0.05,0.88,0.12,0.88,0.1,0.0,0.02,0.1,,,,,,0.01,0.19,0.81,0.0,0.11,0.0,0.08,0.18,0.1,0.17,0.05,0.3,1.0,1.0,0.86,0.0,0.02,0.1,1.0,0.64,0.82,0.89,0.09,0.25,0.14,0.09,0.19,0.01,0.08,0.05,0.09,0.0,37.68,0.28,0.16,13.32,2220.83,1833.33,2691.67,2095.83,0.12,0.16,20.73,26.66,0.68,,0.0,0.0,0.41,0.58,12.61,0.94,39.27,40.57,40.44,41.53,40.4,40.09,43.81,45.52,57.0,45.0,0.05,42.0
251,Georgia,GEO,ECS,Urban,Lower middle income,LMC,1997,GEO_1997_I2D2_HIS_V01_M_V01_A.dta,I2D2,1949010,0.21,0.15,0.52,0.12,1.0,0.67,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.83,,,,,,,,43.0,24.0,0.19,94.0
252,Georgia,GEO,ECS,Urban,Lower middle income,LMC,1998,GEO_1998_I2D2_HIS_V01_M_V01_A.dta,I2D2,1835434,0.19,0.14,0.54,0.13,1.0,0.68,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.01,0.78,0.21,12.58,,36.83,,,,,,,,19.0,4.0,0.07,64.0
253,Georgia,GEO,ECS,Urban,Lower middle income,LMC,1999,GEO_1999_I2D2_HIS_V01_M_V01_A.dta,I2D2,1997261,0.18,0.15,0.54,0.12,1.0,0.69,,,,947489,0.75,0.74,0.67,1.0,0.61,0.81,0.19,0.65,0.35,0.71,0.27,0.02,0.0,0.29,,,,,0.73,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,37.55,0.32,0.15,0.33,50.0,,,,0.01,0.01,1.03,1.23,0.54,0.47,0.0,0.01,0.64,0.35,13.19,,36.87,41.35,,,,42.27,42.09,,116.0,89.0,0.14,87.0
254,Georgia,GEO,ECS,Urban,Lower middle income,LMC,2000,GEO_2000_I2D2_HIS_V01_M_V01_A.dta,I2D2,2053319,0.2,0.16,0.53,0.11,1.0,0.69,,,,972768,0.74,0.72,0.62,1.0,0.62,0.84,0.16,0.72,0.28,0.67,0.29,0.04,0.0,0.33,,,,,0.75,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,36.72,0.35,0.15,0.34,50.0,,,,0.01,0.01,1.14,1.36,0.5,0.49,0.0,0.01,0.63,0.36,13.3,,35.71,40.97,,,,41.87,41.86,,106.0,86.0,0.13,83.0
255,Georgia,GEO,ECS,Urban,Lower middle income,LMC,2001,GEO_2001_I2D2_HIS_V01_M_V01_A.dta,I2D2,2088957,0.18,0.16,0.52,0.14,1.0,0.68,,,,975416,0.74,0.74,0.68,1.0,0.6,0.81,0.19,0.65,0.35,0.64,0.31,0.04,0.0,0.36,,,,,0.75,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,38.21,0.33,0.18,0.39,60.0,,,,0.01,0.01,1.13,1.36,0.54,0.58,0.0,0.01,0.65,0.35,13.18,,36.88,41.44,,,,42.36,42.69,,108.0,86.0,0.13,85.0
256,Georgia,GEO,ECS,Urban,Lower middle income,LMC,2003,GEO_2003_I2D2_HIS_V01_M_V01_A.dta,I2D2,1843505,0.19,0.17,0.52,0.13,1.0,0.69,,,,545133,0.45,0.39,0.88,,0.42,0.92,0.08,0.95,0.05,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.01,0.63,0.37,13.22,,36.09,42.43,,,,42.35,,,109.0,87.0,0.16,90.0
257,Georgia,GEO,ECS,Urban,Lower middle income,LMC,2004,GEO_2004_I2D2_HIS_V01_M_V01_A.dta,I2D2,1861256,0.18,0.17,0.52,0.13,1.0,0.69,,,,534025,0.44,0.38,0.91,,0.41,0.93,0.07,0.93,0.07,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.01,0.65,0.35,13.23,,36.24,42.99,,,,42.92,,,111.0,88.0,0.16,90.0
258,Georgia,GEO,ECS,Urban,Lower middle income,LMC,2005,GEO_2005_I2D2_HIS_V01_M_V01_A.dta,I2D2,1844705,0.17,0.17,0.52,0.14,1.0,0.69,,,,508607,0.41,0.35,0.92,,0.38,0.92,0.08,0.91,0.09,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.01,0.64,0.35,13.3,,36.74,42.79,,,,42.87,,,111.0,88.0,0.16,90.0
259,Georgia,GEO,ECS,Urban,Lower middle income,LMC,2006,GEO_2006_I2D2_HIS_V01_M_V02_A.dta,I2D2,1821685,0.17,0.18,0.51,0.14,1.0,0.69,,,,479781,0.39,0.34,0.93,,0.36,0.92,0.08,0.89,0.11,0.74,0.22,0.02,0.02,0.24,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.33,0.58,0.0,7.59,,37.03,42.84,,,,42.35,44.05,48.63,77.0,67.0,0.11,79.0
260,Georgia,GEO,ECS,Urban,Lower middle income,LMC,2007,GEO_2007_I2D2_HIS_V01_M_V01_A.dta,I2D2,1858556,0.16,0.18,0.51,0.14,1.0,0.69,,,,496066,0.39,0.34,0.9,,0.36,0.92,0.08,0.85,0.15,0.77,0.18,0.03,0.02,0.21,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.61,0.39,13.53,,37.34,43.13,,,,42.26,46.45,45.14,76.0,67.0,0.11,79.0
261,Georgia,GEO,ECS,Urban,Lower middle income,LMC,2008,GEO_2008_I2D2_HIS_V01_M_V02_A.dta,I2D2,7190743,0.16,0.18,0.52,0.14,1.0,0.7,,,,2016333,0.41,0.33,0.87,1.0,0.37,0.9,0.1,0.92,0.08,0.73,0.21,0.03,0.03,0.24,,,,,0.32,0.06,0.21,0.74,0.01,0.11,0.02,0.07,0.23,0.1,0.07,0.33,0.02,0.92,0.97,0.73,0.0,0.03,0.19,0.97,0.06,0.8,0.76,0.09,0.26,0.14,0.02,0.19,0.05,0.1,0.07,0.08,0.0,40.91,0.47,0.53,0.68,118.6,76.25,133.6,117.28,0.01,0.01,1.42,1.7,0.76,1.0,0.09,0.34,0.19,0.39,7.7,,37.71,42.52,48.13,42.61,42.08,41.44,45.56,46.62,37.0,17.0,0.03,16.0
262,Georgia,GEO,ECS,Urban,Lower middle income,LMC,2009,GEO_2009_I2D2_HIS_V01_M_V01_A.dta,I2D2,2129269,0.17,0.16,0.53,0.13,1.0,0.7,,,,859863,0.63,0.53,0.69,1.0,0.46,0.73,0.27,0.48,0.52,0.7,0.24,0.04,0.03,0.28,,,,,0.31,0.09,0.18,0.73,0.01,0.09,0.02,0.06,0.22,0.09,0.07,0.32,0.02,0.89,0.92,0.69,0.0,0.03,0.19,0.91,0.04,0.74,0.77,0.08,0.25,0.14,0.03,0.19,0.09,0.09,0.07,0.07,0.0,38.78,0.52,0.48,1.61,270.0,100.0,320.0,250.0,0.02,0.02,3.49,4.18,0.51,0.83,0.0,0.01,0.41,0.58,13.76,,37.57,42.62,46.98,42.6,42.21,41.54,45.52,44.32,89.0,74.0,0.08,66.0
263,Georgia,GEO,ECS,Urban,Lower middle income,LMC,2011,GEO_2011_I2D2_HIS_V01_M_V01_A.dta,I2D2,2102766,0.18,0.15,0.53,0.14,1.0,0.68,,,,865460,0.65,0.55,0.65,1.0,0.49,0.76,0.24,0.5,0.5,0.73,0.19,0.04,0.03,0.24,,,,,0.27,0.09,0.19,0.72,0.01,0.1,0.02,0.06,0.22,0.07,0.06,0.34,0.03,0.89,0.94,0.73,0.01,0.03,0.15,0.93,0.05,0.81,0.8,0.09,0.23,0.15,0.02,0.2,0.09,0.08,0.07,0.08,0.0,37.3,0.57,0.43,0.89,145.79,33.69,142.07,147.21,0.01,0.01,1.51,1.81,0.88,1.21,0.0,0.01,0.56,0.43,7.81,,37.71,42.15,46.45,42.84,41.59,41.0,45.52,47.48,44.0,26.0,0.04,23.0
264,Georgia,GEO,ECS,Urban,Lower middle income,LMC,2012,GEO_2012_I2D2_HIS_V01_M_V01_A.dta,I2D2,2108932,0.19,0.14,0.53,0.14,1.0,0.67,,,,872706,0.66,0.56,0.63,1.0,0.5,0.76,0.24,0.61,0.39,0.75,0.18,0.04,0.03,0.22,,,,,0.26,0.08,0.18,0.74,0.01,0.09,0.02,0.06,0.22,0.07,0.06,0.34,0.03,0.91,0.94,0.74,0.01,0.03,0.14,0.93,0.06,0.88,0.79,0.1,0.24,0.15,0.04,0.18,0.08,0.08,0.06,0.08,0.0,38.37,0.54,0.46,1.03,167.29,86.58,146.46,175.07,0.01,0.01,1.72,2.06,1.01,1.15,0.0,0.01,0.56,0.43,14.08,,37.26,41.58,47.29,42.1,40.95,40.26,45.86,45.98,49.0,32.0,0.04,28.0
265,Georgia,GEO,ECS,Urban,Lower middle income,LMC,2013,GEO_2013_I2D2_HIS_V01_M_V02_A.dta,I2D2,2112392,0.19,0.15,0.53,0.14,1.0,0.68,,,,887817,0.65,0.55,0.64,1.0,0.49,0.76,0.24,0.53,0.47,0.72,0.21,0.04,0.03,0.25,0.1,,0.9,,0.22,0.09,0.19,0.72,0.01,0.09,0.03,0.06,0.22,0.08,0.08,0.32,0.02,0.89,0.92,0.72,0.01,0.03,0.16,0.92,0.04,0.78,0.79,0.09,0.23,0.16,0.03,0.18,0.09,0.09,0.07,0.07,0.0,38.51,0.53,0.47,1.18,203.39,219.5,172.96,213.38,0.01,0.01,2.06,2.47,0.94,1.16,0.0,0.01,0.58,0.42,14.02,,37.28,41.95,45.8,42.98,41.25,40.7,45.41,44.93,43.0,24.0,0.04,21.0
266,Ghana,GHA,SSF,Urban,Lower middle income,LMC,1991,GHA_1991_I2D2_LSS.dta,I2D2,6717,0.44,0.2,0.33,0.03,1.0,0.53,,,,2243,0.63,0.64,0.33,1.0,0.62,0.98,0.02,0.99,0.01,0.33,0.18,0.05,0.44,0.23,0.75,0.62,0.56,0.66,0.56,0.21,0.18,0.61,0.01,0.15,0.0,0.02,0.34,0.05,0.02,0.05,0.15,0.84,0.71,0.3,0.04,0.41,0.04,0.38,0.12,0.36,0.39,0.01,0.03,0.06,0.07,0.38,0.2,0.12,0.06,0.09,0.0,6.19,0.99,0.01,736.48,12025.0,9935.0,10862.5,12751.5,360.69,463.07,5889.25,7560.86,0.96,1.35,0.23,0.2,0.55,0.03,7.85,0.82,22.0,35.74,35.97,35.03,35.86,37.3,32.8,36.12,104.0,85.0,0.09,70.0
267,Ghana,GHA,SSF,Urban,Lower middle income,LMC,1998,GHA_1998_I2D2_LSS.dta,I2D2,8782,0.39,0.21,0.36,0.04,1.0,0.57,,,,2933,0.59,0.58,0.34,1.0,0.55,0.94,0.06,0.9,0.1,0.27,0.18,0.1,0.45,0.28,0.8,0.57,0.52,0.59,0.43,0.2,0.22,0.58,0.01,0.18,0.0,0.02,0.32,0.06,0.02,0.03,0.15,0.85,0.75,0.26,0.05,0.41,0.08,0.39,0.08,0.22,0.36,0.01,0.07,0.0,0.05,0.42,0.19,0.15,0.04,0.06,0.01,46.65,0.24,0.43,431.53,85000.0,75000.0,109500.0,78210.0,35.92,46.12,7075.86,9084.28,0.78,1.2,0.19,0.2,0.56,0.05,7.13,0.89,24.01,37.24,38.8,36.35,37.1,39.21,35.83,36.94,66.0,56.0,0.06,46.0
268,Ghana,GHA,SSF,Urban,Lower middle income,LMC,2005,GHA_2005_I2D2_LSS.dta,I2D2,8424601,0.35,0.22,0.39,0.04,1.0,0.62,,,,3485419,0.67,0.64,0.26,1.13,0.6,0.89,0.11,0.78,0.22,0.36,0.46,0.12,0.06,0.58,0.78,0.5,0.37,0.45,0.33,0.17,0.22,0.61,0.01,0.17,0.01,0.04,0.34,0.06,0.03,0.04,0.14,0.85,0.82,0.34,0.07,0.05,0.36,0.6,0.09,0.34,0.44,0.01,0.06,0.04,0.03,0.26,0.16,0.22,0.07,0.11,0.02,50.21,0.2,0.48,2013.81,430000.0,300000.0,434499.97,434499.97,41.65,53.48,8945.72,11484.89,0.71,1.71,0.13,0.2,0.6,0.06,8.41,0.91,25.07,36.78,39.36,35.13,36.68,36.98,36.43,39.1,43.0,24.0,0.04,23.0
269,Ghana,GHA,SSF,Urban,Lower middle income,LMC,2012,GHA_2012_I2D2_LSS.dta,I2D2,13204582,0.36,0.2,0.4,0.04,1.0,0.59,,,,5813049,0.74,0.72,0.17,0.1,0.72,0.97,0.03,0.91,0.09,0.36,0.39,0.16,0.09,0.56,0.81,0.42,0.22,0.32,0.24,0.18,0.21,0.61,0.02,0.14,0.0,0.06,0.41,0.08,0.02,0.02,0.08,0.85,0.72,0.29,0.09,0.06,0.29,0.49,0.05,0.41,0.4,0.02,0.08,0.03,0.02,0.39,0.15,0.18,0.07,0.05,0.0,46.75,0.26,0.43,1.67,340.0,250.0,350.0,350.0,0.01,0.02,3.06,3.93,0.57,2.49,0.11,0.23,0.53,0.13,8.69,0.94,25.12,36.0,36.71,35.03,36.43,35.79,35.36,40.91,37.0,17.0,0.03,14.0
270,Guinea,GIN,SSF,Urban,Low income,LIC,2002,GIN_2002_I2D2_QUIBB.dta,I2D2,2722863,0.4,0.24,0.33,0.03,1.0,0.57,,,,793564,0.51,0.46,0.24,0.03,0.44,0.87,0.13,0.82,0.18,0.24,0.61,0.15,0.0,0.76,,,,,0.1,0.05,0.15,0.8,0.02,0.08,0.0,0.05,0.45,0.07,0.12,0.1,0.06,0.96,0.97,0.23,0.14,0.0,0.57,0.73,0.15,0.27,0.24,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.17,0.27,0.11,4.9,0.96,22.17,35.35,41.2,33.61,35.38,40.33,33.78,,83.0,71.0,0.09,71.0
271,Guinea,GIN,SSF,Urban,Low income,LIC,2007,GIN_2007_I2D2_QUIBB.dta,I2D2,2975486,0.38,0.26,0.33,0.03,1.0,0.59,,,,932758,0.54,0.55,0.12,,0.5,0.94,0.06,0.92,0.08,0.19,0.6,0.2,0.01,0.8,,,,,0.1,0.11,0.09,0.79,0.0,0.05,0.0,0.05,0.46,0.06,0.05,0.04,0.18,0.89,0.85,0.18,0.15,0.01,0.53,0.29,0.05,0.33,0.19,,,,,,,,,,,47.76,0.15,0.47,,,,,,,,,,,,0.37,0.15,0.36,0.12,5.88,0.82,23.16,35.5,35.2,34.7,35.66,40.7,34.26,38.38,41.0,22.0,0.05,35.0
272,"Gambia, The",GMB,SSF,Urban,Low income,LIC,1998,GMB_1998_I2D2_HPS.dta,I2D2,665747,0.38,0.23,0.36,0.03,1.0,0.59,,,,185086,0.63,0.57,0.43,,0.52,0.83,0.17,0.86,0.14,0.42,0.52,0.05,0.01,0.56,0.8,,,0.2,0.14,0.18,0.15,0.68,0.0,0.1,0.01,0.03,0.3,0.07,0.02,0.29,0.0,0.74,0.75,0.4,0.02,0.01,0.38,0.63,0.09,0.36,0.52,0.02,0.06,0.07,0.04,0.23,0.16,0.14,0.06,0.22,0.01,,,,,,,,,,,,,,,0.45,0.13,0.38,0.03,4.24,0.91,22.45,36.04,36.7,35.53,36.03,34.54,37.23,39.1,49.0,32.0,0.05,41.0
273,"Gambia, The",GMB,SSF,Urban,Low income,LIC,2003,GMB_2003_I2D2_IHS.dta,I2D2,15477,0.38,0.24,0.36,0.02,1.0,0.6,,,,6308,0.73,0.66,0.11,,0.47,0.64,0.36,0.43,0.57,0.48,0.36,0.14,0.02,0.5,0.83,,,0.19,,0.15,0.13,0.71,0.0,0.08,0.01,0.04,0.26,0.08,0.11,0.23,0.03,0.73,0.79,0.37,0.07,0.01,0.26,0.65,0.1,0.5,0.52,0.01,0.17,0.08,0.03,0.12,0.15,0.12,0.09,0.22,0.0,,,,,,,,,,,,,,,0.47,0.11,0.38,0.03,4.36,0.94,22.2,34.66,35.03,34.16,35.47,34.36,36.04,34.21,39.0,19.0,0.04,25.0
274,"Gambia, The",GMB,SSF,Urban,Low income,LIC,2010,GMB_2010_I2D2_IHS.dta,I2D2,20255,0.39,0.24,0.35,0.02,1.0,0.59,,,,7016,0.65,0.55,0.21,,0.57,0.87,0.13,0.74,0.26,0.34,0.52,0.11,0.03,0.63,0.86,,,0.14,0.13,0.08,0.21,0.71,0.0,0.12,0.02,0.07,0.41,0.07,0.02,0.18,0.04,0.88,0.92,0.33,0.09,0.03,0.47,0.82,0.11,0.24,0.4,0.01,0.07,0.03,0.02,0.47,0.07,0.21,0.06,0.05,0.01,,,,,,,,,,,,,,,0.37,0.14,0.43,0.06,6.35,0.93,21.85,34.66,36.94,31.95,35.23,33.72,35.19,35.57,23.0,5.0,0.02,4.0
275,"Gambia, The",GMB,SSF,Urban,Low income,LIC,2015,GMB_2015_I2D2_IHS.dta,I2D2,1057467,0.39,0.22,0.37,0.02,1.0,0.58,,,,331244,0.54,0.39,0.36,1.0,0.52,0.95,0.05,0.85,0.15,0.41,0.53,0.06,0.0,0.59,0.82,,0.13,0.19,0.49,0.1,0.2,0.7,0.0,0.12,0.01,0.07,0.33,0.11,0.01,0.16,0.09,0.86,0.84,0.4,0.03,0.0,0.46,0.71,0.08,0.34,0.47,0.01,0.1,0.04,0.02,0.41,0.1,0.21,0.06,0.05,0.01,,,,,,,,,,,,,,,0.36,0.12,0.41,0.1,10.15,0.75,22.27,35.45,35.96,34.1,35.94,34.6,36.25,31.65,36.0,16.0,0.04,20.0
276,Guinea-Bissau,GNB,SSF,Urban,Low income,LIC,2010,GNB_2010_I2D2_ILAP.dta,I2D2,575074,0.37,0.26,0.35,0.02,1.0,0.6,,,,194665,0.56,0.47,0.17,1.58,0.51,0.9,0.1,0.87,0.13,0.25,0.31,0.44,0.0,0.75,,,,,0.13,0.33,0.14,0.52,0.0,0.02,0.04,0.08,0.22,0.05,0.2,0.0,0.06,0.61,0.54,0.24,0.21,0.0,0.22,0.16,0.03,0.48,0.32,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.3,0.41,0.03,5.44,0.97,22.25,33.19,31.13,35.41,33.9,38.7,31.38,,77.0,67.0,0.1,75.0
277,Greece,GRC,ECS,Urban,High income,HIC,2004,GRC_2004_I2D2_EUROSILC.dta,I2D2,4356924,0.14,0.13,0.57,0.15,1.0,0.7,,,,2010918,0.68,0.57,0.07,,0.6,0.89,0.11,0.77,0.23,0.78,0.12,0.02,0.07,0.14,,,,,,0.01,0.21,0.78,0.0,0.14,0.0,0.07,0.25,0.07,0.13,0.1,0.22,0.98,0.99,0.78,0.02,0.07,0.12,0.99,0.16,0.82,0.78,0.08,0.2,0.12,0.14,0.16,0.01,0.16,0.07,0.06,0.01,41.27,0.14,0.18,5.42,958.33,1025.0,833.33,1015.0,0.07,0.09,12.44,16.09,0.8,,0.0,0.17,0.52,0.31,11.09,,39.27,39.66,45.29,39.37,39.64,38.71,42.38,44.46,43.0,24.0,0.04,21.0
278,Greece,GRC,ECS,Urban,High income,HIC,2005,GRC_2005_I2D2_EUROSILC.dta,I2D2,4334268,0.14,0.13,0.57,0.16,1.0,0.7,,,,1966721,0.67,0.58,0.08,,0.6,0.89,0.11,0.7,0.3,0.79,0.1,0.02,0.1,0.12,,,,,,0.01,0.21,0.79,0.0,0.13,0.0,0.07,0.25,0.07,0.13,0.11,0.22,0.99,1.0,0.79,0.02,0.09,0.1,1.0,0.1,0.78,0.8,0.08,0.21,0.12,0.15,0.14,0.01,0.15,0.06,0.06,0.01,40.73,0.16,0.18,6.01,1036.25,1383.33,941.67,1083.33,0.07,0.09,12.72,16.45,0.82,,0.0,0.16,0.51,0.33,11.27,,39.56,40.17,47.87,39.77,40.19,39.25,43.7,43.3,48.0,31.0,0.04,27.0
279,Greece,GRC,ECS,Urban,High income,HIC,2006,GRC_2006_I2D2_EUROSILC.dta,I2D2,5673639,0.13,0.13,0.57,0.18,1.0,0.69,,,,2511197,0.67,0.57,0.05,,0.59,0.89,0.11,0.72,0.28,0.78,0.13,0.01,0.07,0.15,,,,,,0.01,0.21,0.78,0.0,0.14,0.0,0.08,0.28,0.07,0.12,0.1,0.2,0.99,1.0,0.78,0.01,0.07,0.13,1.0,0.13,0.8,0.79,0.07,0.2,0.11,0.14,0.16,0.01,0.17,0.06,0.07,0.01,41.19,0.14,0.19,6.04,1050.0,1083.33,958.33,1100.0,0.07,0.09,12.71,16.45,0.79,,0.0,0.17,0.51,0.31,11.0,,40.92,40.28,47.44,39.81,40.32,39.37,43.99,42.77,43.0,24.0,0.04,23.0
280,Greece,GRC,ECS,Urban,High income,HIC,2007,GRC_2007_I2D2_EUROSILC.dta,I2D2,5816442,0.13,0.12,0.58,0.17,1.0,0.7,,,,2636763,0.67,0.58,0.07,,0.6,0.89,0.11,0.73,0.27,0.78,0.16,0.01,0.05,0.17,,,,,,0.01,0.21,0.78,0.0,0.13,0.0,0.08,0.28,0.07,0.12,0.1,0.21,0.99,0.99,0.77,0.01,0.05,0.15,0.99,0.23,0.77,0.79,0.07,0.2,0.09,0.15,0.16,0.01,0.16,0.06,0.07,0.02,41.44,0.13,0.19,6.14,1083.33,648.33,1008.33,1116.67,0.07,0.09,12.64,16.36,0.8,,0.0,0.15,0.53,0.32,11.17,,40.57,40.37,43.13,40.33,40.35,39.35,43.77,44.48,43.0,24.0,0.04,22.0
281,Greece,GRC,ECS,Urban,High income,HIC,2008,GRC_2008_I2D2_EUROSILC.dta,I2D2,5676433,0.13,0.12,0.58,0.17,1.0,0.69,,,,2589631,0.68,0.59,0.1,,0.61,0.91,0.09,0.77,0.23,0.78,0.14,0.01,0.06,0.15,,,,,,0.01,0.2,0.79,0.0,0.11,0.0,0.09,0.27,0.1,0.12,0.11,0.2,0.99,1.0,0.78,0.01,0.06,0.13,1.0,0.19,0.76,0.8,0.08,0.2,0.12,0.14,0.15,0.01,0.15,0.06,0.08,0.02,41.15,0.13,0.18,6.47,1150.0,816.67,1117.08,1166.67,0.07,0.09,12.78,16.53,0.79,,0.01,0.13,0.52,0.35,11.14,,41.03,40.63,43.82,40.96,40.5,39.66,44.15,44.06,52.0,37.0,0.05,36.0
