,Country Name,Country Code,Region Code,Subsample,Income Level Name,Income Level Code,Year of survey,Survey Data Source,Survey Type,Total population,"Children, aged 0-14","Youth, aged 15-24","Adult, aged 25-64","Elderly, aged 65+",Urban Population (% of total Population)," Working Age Population, aged 15-64 (% of total Pop.)","Dependency Rate, all compared to 15-64","Youth Dependency Rate, younger than 15 compared to 15-64","Old Age Dependency Rate, older than 64 compared to 15-64","Labor Force, aged 15-64","Labor Force Participation Rate, aged 15-64","Female Labor Force Participation Rate, aged 15-64","Not in labor force or education rate among youth, aged 15-24",Share of workers (aged 15-64) with more than one jobs in last week,"Employment to Population Ratio, aged 15-64","Employment Rate, aged 15-64 ","Unemployment Rate, aged 15-64","Youth Employment Rate, aged 15-24","Youth Unemployment Rate, aged 15-24","Wage employees, aged 15-64 ","Self-employed, aged 15-64","Unpaid, aged 15-64","Employers, aged 15-64","Unpaid or Self-employed, age 15-64","Share of informal jobs, aged 15-64",Share of work contract,Share of health insurance,Share of social security,"Public sector employment, aged 15-64"," Agriculture, aged 15-64"," Industry, aged 15-64"," Services, aged 15-64","Mining, aged 15-64","Manufacturing, aged 15-64","Electricity and utilities, aged 15-64","Construction, aged 15-64","Commerce, aged 15-64","Transport & Communication, aged 15-64","Financial and Business Services, aged 15-64","Public Administration, aged 15-64","Other services, aged 15-64"," Female in non-agricultural employment, aged 15-64","Youth in non-agricultural employment, aged 15-64","Non-Agricultural wage employment, aged 15-64","Non-Agricultural unpaid employment, aged 15-64","Non-Agricultural employer, aged 15-64","Non-Agricultural self-employed, aged 15-64","Youth Non-Agricultural wage employment, aged 15-24","Wage employment in agriculture, aged 15-64","Wage employment in industry, aged 15-64","Wage employment in services, aged 15-64"," Senior Officials, aged 15-64"," Professionals, aged 15-64"," Technicians, aged 15-64"," Clerks, aged 15-64"," Service and Market Sales, aged 15-64"," Skilled Agriculture, aged 15-64"," Craft Workers, aged 15-64"," Machine Operators, aged 15-64"," Elementary Occupations, aged 15-64", Armed Forces,Average weekly working hours,"Underemployment, <35 hours per week","Excessive working hours,>48 hours per week","Median Earnings for wage workers per hour, local nominal currency","Median Earnings for wage workers per month, local nominal currency","Median Earnings for wage workers per month in agriculture, local nominal currenc","Median Earnings for wage workers per month in industry, local nominal currency","Median Earnings for wage workers per month in service, local nominal currency","Median Earnings for wage workers per hour,  deflated to 2011 local currency valu","Real Median Hourly  Wages in USD (base 2011), PPP adjusted","Median Earnings for wage workers per month, deflated to 2011 local currency valu","Real Median Monthly Wages in USD (base 2011), PPP adjusted","Female to Male gender wage gap, calculated with median wages","Public to Private wage gap, calculated with median wages", No Education, Primary Education, Secondary Education, Post Secondary Education,"Mean number of years of education completed, aged 17 and older",Enrollment rate for individuals aged 6-16,Individual age,Mean age of worker between 15-64,"Mean age of worker in agriculture, between 15-64","Mean age of worker in industry, between 15-64","Mean age of worker in services, between 15-64","Mean age of wage worker, between 15-64","Mean age of self-employed or unpaid worker, between 15-64","Mean age of employer, between 15-64",Total flags in survey,"Percentile (100 = max), total flags",Flags over max number of flags,"Percentile (100 = max), share of flags"
302,Guyana,GUY,LCN,Female,Upper middle income,UMC,1992,GUY_1992_I2D2_HIESLSMS.dta,I2D2,98448,0.33,0.23,0.4,0.04,0.32,0.63,,,,27071,0.45,0.45,0.44,1.0,0.31,0.69,0.31,0.52,0.48,0.58,0.33,0.09,0.0,0.42,,,,,,0.22,0.13,0.65,0.02,0.1,0.0,0.01,0.25,0.01,0.04,0.35,0.0,0.78,0.73,0.49,0.03,0.0,0.22,0.7,0.26,0.57,0.68,0.03,0.09,0.06,0.12,0.12,0.16,0.1,0.01,0.31,0.0,,,,,,,,,,,,,,,0.03,0.23,0.67,0.07,8.33,0.89,25.28,34.34,34.57,31.59,34.58,32.5,36.75,,25.0,6.0,0.04,22.0
303,Guyana,GUY,LCN,Female,Upper middle income,UMC,1999,GUY_1999_I2D2_SLC.dta,I2D2,4229,0.36,0.2,0.41,0.04,0.32,0.6,,,,1064,0.42,0.42,0.47,,0.35,0.85,0.15,0.72,0.28,0.58,0.42,0.0,0.0,0.42,,,,,,0.26,0.34,0.4,0.04,0.01,0.07,0.23,0.09,0.14,0.09,0.07,0.0,0.74,0.76,0.42,0.0,0.0,0.26,0.58,0.49,0.42,0.86,0.06,0.04,0.14,0.12,0.17,0.08,0.07,0.02,0.31,0.0,,,,,,,,,,,,,,,0.08,0.56,0.28,0.07,,0.88,25.06,35.24,36.16,34.5,35.16,35.81,35.41,,34.0,13.0,0.05,42.0
304,Honduras,HND,LCN,Female,Lower middle income,LMC,1991,HND_1991_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,2424645,0.43,0.19,0.33,0.04,0.43,0.52,,,,436047,0.34,0.34,0.51,0.04,0.33,0.96,0.04,0.92,0.08,0.56,0.35,0.06,0.03,0.41,,,,,0.16,0.05,0.22,0.73,0.0,0.21,0.0,0.0,0.3,0.01,0.02,0.19,0.2,0.95,0.95,0.52,0.05,0.03,0.34,0.93,0.66,0.4,0.6,0.01,0.0,0.04,0.01,0.0,0.09,0.02,0.7,0.03,0.1,45.32,0.24,0.35,1.84,358.46,374.78,391.05,325.88,0.17,0.02,32.64,3.18,,3.0,0.21,0.54,0.22,0.03,4.71,0.75,22.81,33.47,34.47,33.18,33.49,30.19,37.35,40.92,57.0,45.0,0.05,43.0
305,Honduras,HND,LCN,Female,Lower middle income,LMC,1992,HND_1992_I2D2_EPHPM_V01_M_V02_A..dta,I2D2,2485676,0.43,0.19,0.33,0.04,0.44,0.53,,,,465406,0.36,0.36,0.5,0.04,0.34,0.96,0.04,0.92,0.08,0.56,0.34,0.07,0.03,0.41,,,,,1.0,0.06,0.24,0.7,0.0,0.23,0.0,0.01,0.3,0.01,0.02,0.2,0.16,0.94,0.93,0.51,0.06,0.03,0.33,0.91,0.73,0.44,0.59,0.11,0.09,0.27,0.02,0.1,0.01,0.0,0.12,0.24,0.03,44.56,0.26,0.33,2.25,434.5,369.79,490.98,434.5,0.18,0.02,36.54,3.56,,,0.19,0.55,0.23,0.03,4.88,0.78,23.32,33.48,32.74,32.79,33.85,30.11,37.54,41.38,56.0,44.0,0.05,42.0
306,Honduras,HND,LCN,Female,Lower middle income,LMC,1993,HND_1993_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,2528645,0.41,0.2,0.34,0.05,0.44,0.54,,,,506390,0.37,0.37,0.49,0.05,0.35,0.97,0.03,0.93,0.07,0.55,0.34,0.07,0.04,0.41,,,,,0.14,0.06,0.26,0.68,0.0,0.25,0.0,0.0,0.3,0.01,0.02,0.19,0.16,0.94,0.92,0.5,0.06,0.04,0.33,0.89,0.68,0.39,0.59,0.11,0.07,0.27,0.02,0.1,0.0,0.01,0.15,0.24,0.03,45.96,0.26,0.38,2.6,543.13,347.6,579.67,499.71,0.19,0.02,39.85,3.88,,2.48,0.19,0.55,0.23,0.03,4.84,0.76,23.85,32.99,30.44,32.12,33.51,29.27,37.17,40.76,43.0,24.0,0.04,24.0
307,Honduras,HND,LCN,Female,Lower middle income,LMC,1994,HND_1994_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,2677987,0.42,0.2,0.34,0.04,0.44,0.54,,,,518051,0.36,0.36,0.48,0.04,0.35,0.98,0.02,0.96,0.04,0.56,0.34,0.06,0.04,0.41,,,,,0.13,0.06,0.29,0.65,0.0,0.29,0.0,0.0,0.3,0.01,0.02,0.17,0.15,0.94,0.94,0.52,0.05,0.03,0.33,0.92,0.54,0.48,0.59,0.1,0.08,0.27,0.03,0.12,0.03,0.01,0.1,0.23,0.03,44.34,0.25,0.31,3.5,671.3,324.81,760.38,651.75,0.22,0.02,41.9,4.08,,2.12,0.17,0.55,0.25,0.03,5.02,0.74,23.1,33.18,34.14,31.23,33.97,29.9,37.01,40.39,46.0,29.0,0.04,27.0
308,Honduras,HND,LCN,Female,Lower middle income,LMC,1995,HND_1995_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,2697264,0.42,0.2,0.33,0.04,0.44,0.54,,,,519445,0.36,0.36,0.5,0.05,0.35,0.97,0.03,0.94,0.06,0.53,0.37,0.06,0.04,0.43,,,,,0.13,0.06,0.29,0.65,0.0,0.28,0.0,0.0,0.31,0.01,0.02,0.17,0.15,0.94,0.95,0.48,0.05,0.03,0.36,0.94,0.59,0.46,0.55,0.1,0.09,0.26,0.04,0.12,0.0,0.0,0.15,0.23,0.0,43.0,0.26,0.29,4.11,814.53,564.85,869.0,814.69,0.19,0.02,38.38,3.74,,2.17,0.18,0.55,0.24,0.03,5.03,0.76,23.12,33.44,35.68,31.38,34.18,29.6,37.33,41.69,47.0,30.0,0.04,29.0
309,Honduras,HND,LCN,Female,Lower middle income,LMC,1996,HND_1996_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,2789711,0.42,0.2,0.33,0.04,0.45,0.54,,,,596787,0.4,0.4,0.48,0.06,0.38,0.96,0.04,0.91,0.09,0.51,0.37,0.08,0.04,0.45,,,,,0.11,0.06,0.27,0.67,0.0,0.26,0.0,0.0,0.33,0.01,0.02,0.16,0.15,0.94,0.93,0.47,0.07,0.03,0.35,0.91,0.59,0.42,0.54,0.09,0.1,0.27,0.03,0.1,0.01,0.01,0.13,0.24,0.02,41.02,0.34,0.29,4.6,869.0,749.57,999.42,869.0,0.17,0.02,33.65,3.28,,2.14,0.18,0.54,0.25,0.04,5.08,0.77,23.22,33.39,35.05,32.15,33.73,29.92,36.72,40.3,47.0,30.0,0.04,29.0
310,Honduras,HND,LCN,Female,Lower middle income,LMC,1997,HND_1997_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,2862836,0.41,0.21,0.34,0.05,0.45,0.55,,,,666970,0.43,0.43,0.44,0.06,0.41,0.95,0.05,0.92,0.08,0.53,0.36,0.07,0.04,0.43,,,,,0.11,0.07,0.28,0.65,0.0,0.27,0.0,0.0,0.32,0.0,0.02,0.16,0.14,0.93,0.93,0.48,0.06,0.03,0.34,0.9,0.51,0.48,0.55,0.04,0.08,0.28,0.06,0.0,0.13,0.14,0.02,0.24,0.0,41.59,0.32,0.3,6.02,1249.28,869.0,1303.5,1149.34,0.19,0.02,39.07,3.81,,1.9,0.17,0.53,0.25,0.04,5.13,0.76,23.88,33.44,35.75,31.28,34.13,29.82,36.92,42.48,45.0,28.0,0.04,26.0
311,Honduras,HND,LCN,Female,Lower middle income,LMC,1998,HND_1998_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,2935074,0.41,0.21,0.34,0.05,0.45,0.55,,,,710068,0.44,0.44,0.43,0.07,0.42,0.96,0.04,0.91,0.09,0.5,0.38,0.09,0.04,0.46,,,,,0.11,0.07,0.27,0.65,0.0,0.27,0.0,0.0,0.35,0.01,0.02,0.15,0.12,0.93,0.92,0.45,0.08,0.03,0.35,0.89,0.56,0.49,0.5,0.03,0.08,0.32,0.07,0.0,0.14,0.13,0.01,0.22,0.0,40.0,0.34,0.29,7.5,1499.14,1031.94,1629.38,1499.14,0.21,0.02,41.25,4.02,,1.83,0.16,0.53,0.26,0.05,5.24,0.78,23.87,33.81,34.89,32.03,34.44,30.24,37.1,40.8,43.0,24.0,0.04,24.0
312,Honduras,HND,LCN,Female,Lower middle income,LMC,1999,HND_1999_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,3017261,0.41,0.21,0.34,0.05,0.46,0.55,,,,786991,0.48,0.48,0.4,,0.46,0.96,0.04,0.92,0.08,0.47,0.38,0.12,0.04,0.5,,,,,0.1,0.08,0.26,0.66,0.0,0.25,0.0,0.0,0.37,0.01,0.03,0.13,0.12,0.92,0.91,0.42,0.11,0.03,0.34,0.86,0.53,0.43,0.49,0.02,0.07,0.34,0.08,0.0,0.12,0.13,0.03,0.22,0.0,38.5,0.39,0.27,7.39,1499.14,899.48,1629.38,1412.13,0.19,0.02,37.47,3.65,,2.1,0.16,0.55,0.25,0.05,5.22,0.77,23.73,33.74,33.7,31.92,34.37,30.01,36.81,39.64,46.0,29.0,0.04,28.0
313,Honduras,HND,LCN,Female,Lower middle income,LMC,2002,HND_2002_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,3380347,0.4,0.22,0.34,0.04,0.48,0.55,,,,754231,0.4,0.4,0.45,0.08,0.38,0.94,0.06,0.9,0.1,0.51,0.35,0.1,0.04,0.45,,,,,0.1,0.07,0.26,0.66,0.0,0.26,0.0,0.0,0.33,0.01,0.03,0.19,0.11,0.93,0.91,0.48,0.08,0.03,0.33,0.87,0.36,0.5,0.53,0.03,0.11,0.0,0.06,0.26,0.07,0.21,0.01,0.24,0.0,40.31,0.34,0.28,12.5,2498.56,1399.19,2607.0,2389.75,0.23,0.02,46.94,4.57,,2.06,0.15,0.54,0.25,0.05,5.49,0.78,23.72,33.45,32.97,31.7,34.2,30.27,36.4,41.21,39.0,19.0,0.04,18.0
314,Honduras,HND,LCN,Female,Lower middle income,LMC,2003,HND_2003_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,3478976,0.4,0.21,0.35,0.05,0.47,0.55,,,,771709,0.4,0.4,0.44,0.09,0.37,0.94,0.06,0.88,0.12,0.49,0.38,0.09,0.03,0.48,,,,,0.1,0.07,0.27,0.66,0.0,0.26,0.0,0.0,0.34,0.01,0.03,0.2,0.09,0.93,0.91,0.46,0.08,0.03,0.36,0.88,0.39,0.48,0.51,0.03,0.1,0.0,0.06,0.25,0.06,0.23,0.02,0.25,0.0,39.5,0.36,0.27,13.13,2601.57,1499.14,2613.5,2598.51,0.24,0.02,45.49,4.43,,2.14,0.15,0.54,0.25,0.06,5.3,0.75,24.09,34.11,33.15,33.13,34.62,30.28,37.61,40.87,39.0,19.0,0.04,18.0
315,Honduras,HND,LCN,Female,Lower middle income,LMC,2004,HND_2004_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,3604190,0.39,0.21,0.35,0.05,0.47,0.56,,,,815475,0.4,0.4,0.41,0.1,0.37,0.91,0.09,0.85,0.15,0.52,0.35,0.08,0.06,0.42,,,,,0.11,0.07,0.24,0.69,0.0,0.23,0.0,0.0,0.34,0.01,0.03,0.2,0.11,0.93,0.94,0.5,0.06,0.05,0.33,0.91,0.33,0.5,0.55,0.02,0.12,0.0,0.07,0.27,0.06,0.2,0.01,0.24,0.0,41.58,0.35,0.31,14.4,2932.88,1303.5,3041.5,2932.88,0.24,0.02,47.96,4.67,,1.92,0.13,0.53,0.28,0.06,5.64,0.83,24.49,34.33,36.29,33.09,34.56,30.82,37.83,40.55,39.0,19.0,0.04,18.0
316,Honduras,HND,LCN,Female,Lower middle income,LMC,2005,HND_2005_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,3694904,0.38,0.21,0.36,0.05,0.48,0.57,,,,928194,0.44,0.44,0.4,1.0,0.41,0.93,0.07,0.87,0.13,0.46,0.39,0.1,0.05,0.49,,,,,0.11,0.08,0.25,0.67,0.0,0.24,0.0,0.0,0.34,0.01,0.03,0.2,0.09,0.92,0.93,0.45,0.09,0.03,0.35,0.89,0.2,0.41,0.52,0.03,0.13,0.0,0.05,0.26,0.08,0.2,0.02,0.23,0.0,36.59,0.42,0.24,15.89,3258.75,2248.71,3364.12,3258.75,0.25,0.02,48.33,4.71,,2.07,0.13,0.52,0.28,0.07,5.71,0.84,25.07,34.83,36.64,34.41,34.76,30.96,37.74,42.9,51.0,35.0,0.04,27.0
317,Honduras,HND,LCN,Female,Lower middle income,LMC,2006,HND_2006_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,3817284,0.37,0.21,0.36,0.05,0.47,0.58,,,,905790,0.41,0.41,0.41,1.0,0.39,0.95,0.05,0.9,0.1,0.48,0.38,0.09,0.05,0.47,0.71,0.61,,0.04,0.11,0.11,0.23,0.67,0.0,0.22,0.0,0.0,0.33,0.01,0.03,0.2,0.09,0.89,0.92,0.46,0.07,0.03,0.32,0.89,0.18,0.48,0.53,0.04,0.13,0.0,0.05,0.26,0.1,0.18,0.01,0.23,0.0,38.35,0.39,0.26,18.21,3508.59,2098.79,3622.92,3622.92,0.26,0.03,50.36,4.91,,1.93,0.13,0.51,0.29,0.07,5.85,0.84,25.4,35.1,38.41,33.82,35.0,31.19,38.44,41.87,42.0,23.0,0.03,15.0
318,Honduras,HND,LCN,Female,Lower middle income,LMC,2007,HND_2007_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,3894335,0.36,0.21,0.37,0.05,0.47,0.58,,,,919550,0.4,0.4,0.41,0.11,0.39,0.96,0.04,0.92,0.08,0.49,0.37,0.09,0.05,0.46,0.7,0.62,,0.04,0.11,0.09,0.22,0.68,0.0,0.22,0.0,0.0,0.35,0.01,0.03,0.21,0.09,0.91,0.91,0.47,0.08,0.03,0.33,0.88,0.26,0.48,0.53,0.04,0.14,0.0,0.05,0.26,0.08,0.18,0.02,0.23,0.0,40.43,0.36,0.27,20.44,3910.5,1955.25,3997.7,3910.5,0.27,0.03,51.37,5.01,,2.19,0.12,0.51,0.29,0.08,5.96,0.83,25.64,35.05,36.67,34.4,35.05,31.35,38.31,41.37,39.0,19.0,0.03,12.0
319,Honduras,HND,LCN,Female,Lower middle income,LMC,2008,HND_2008_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,3985525,0.35,0.22,0.38,0.06,0.47,0.59,,,,988582,0.42,0.42,0.41,0.12,0.41,0.97,0.03,0.92,0.08,0.49,0.36,0.09,0.06,0.45,0.7,0.63,,0.05,0.11,0.09,0.22,0.69,0.0,0.21,0.0,0.01,0.33,0.01,0.04,0.22,0.09,0.91,0.9,0.47,0.08,0.04,0.32,0.86,0.25,0.47,0.53,0.04,0.15,0.0,0.05,0.25,0.09,0.17,0.02,0.23,0.0,39.08,0.38,0.25,23.26,4345.0,2598.5,4453.63,4345.0,0.28,0.03,51.24,4.99,,2.22,0.12,0.5,0.3,0.08,6.1,0.84,26.3,35.0,35.93,34.69,34.98,31.14,38.44,40.92,38.0,18.0,0.03,11.0
320,Honduras,HND,LCN,Female,Lower middle income,LMC,2009,HND_2009_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,4069218,0.34,0.22,0.38,0.06,0.47,0.6,,,,1061146,0.44,0.44,0.4,0.13,0.42,0.96,0.04,0.9,0.1,0.44,0.41,0.1,0.05,0.51,0.72,0.63,,0.07,0.1,0.11,0.2,0.69,0.0,0.19,0.0,0.0,0.37,0.01,0.03,0.21,0.08,0.89,0.9,0.42,0.08,0.04,0.35,0.85,0.2,0.39,0.5,0.04,0.13,0.0,0.05,0.28,0.1,0.16,0.01,0.23,0.0,34.6,0.45,0.19,30.0,5800.58,2607.0,5214.0,5974.38,0.34,0.03,64.84,6.32,,2.02,0.11,0.49,0.32,0.08,6.16,0.84,26.66,35.74,37.73,35.29,35.56,32.01,38.36,42.04,39.0,19.0,0.03,12.0
321,Honduras,HND,LCN,Female,Lower middle income,LMC,2010,HND_2010_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,4092823,0.33,0.22,0.39,0.06,0.47,0.61,,,,1131015,0.45,0.45,0.4,0.13,0.43,0.94,0.06,0.88,0.12,0.43,0.4,0.12,0.05,0.52,0.75,0.59,,0.08,0.1,0.12,0.19,0.69,0.0,0.18,0.0,0.0,0.37,0.01,0.04,0.19,0.09,0.88,0.92,0.41,0.1,0.03,0.34,0.87,0.21,0.35,0.49,0.04,0.14,0.0,0.05,0.27,0.11,0.16,0.01,0.23,0.0,34.38,0.47,0.19,30.17,5974.38,2698.45,5539.88,5974.38,0.32,0.03,63.78,6.21,,2.15,0.1,0.49,0.32,0.09,6.35,0.84,27.53,36.33,39.62,35.93,35.93,32.65,38.75,43.33,44.0,26.0,0.03,17.0
322,Honduras,HND,LCN,Female,Lower middle income,LMC,2011,HND_2011_I2D2_EPHPM_V01_M_V02_A.dta,I2D2,4214175,0.32,0.22,0.4,0.06,0.47,0.62,,,,1100620,0.42,0.42,0.39,0.12,0.4,0.93,0.07,0.86,0.14,0.48,0.36,0.12,0.04,0.48,0.72,0.61,,0.08,0.11,0.09,0.2,0.71,0.0,0.2,0.0,0.0,0.36,0.01,0.04,0.03,0.28,0.91,0.93,0.46,0.09,0.03,0.33,0.89,0.22,0.4,0.53,0.04,0.04,0.11,0.06,0.34,0.04,0.16,0.01,0.21,0.0,37.3,0.41,0.25,30.73,5974.38,1998.85,5605.05,6191.63,0.31,0.03,59.74,5.82,,2.27,0.1,0.48,0.33,0.09,6.49,0.84,27.64,35.77,38.56,35.42,35.53,32.57,38.31,43.38,38.0,18.0,0.03,11.0
323,Honduras,HND,LCN,Female,Lower middle income,LMC,2012,HND_2012_I2D2_EPHPM_V01_M_V01_A.dta,I2D2,4254492,0.31,0.22,0.4,0.07,0.48,0.62,,,,1083346,0.41,0.41,0.42,0.12,0.39,0.95,0.05,0.88,0.12,0.44,0.4,0.1,0.05,0.5,0.69,0.7,,0.07,0.11,0.1,0.21,0.69,0.0,0.2,0.0,0.0,0.36,0.01,0.03,0.03,0.25,0.9,0.91,0.42,0.09,0.04,0.35,0.86,0.17,0.37,0.51,0.04,0.04,0.1,0.05,0.34,0.07,0.16,0.0,0.21,0.0,36.33,0.44,0.24,31.82,6300.25,2798.39,5996.55,6517.5,0.31,0.03,59.89,5.84,,1.85,0.1,0.47,0.34,0.09,6.45,0.84,28.35,36.38,39.44,36.31,35.96,32.78,38.83,43.24,38.0,18.0,0.03,11.0
324,Honduras,HND,LCN,Female,Lower middle income,LMC,2013,HND_2013_I2D2_EPHPM_V01_M_V01_A.dta,I2D2,4435671,0.32,0.2,0.4,0.07,0.49,0.61,,,,1225287,0.45,0.45,0.4,0.14,0.43,0.95,0.05,0.89,0.11,0.43,0.41,0.12,0.05,0.52,0.72,0.66,,0.09,0.09,0.09,0.19,0.72,0.0,0.18,0.0,0.0,0.38,0.01,0.03,0.03,0.26,0.91,0.92,0.41,0.1,0.03,0.37,0.87,0.2,0.34,0.48,0.04,0.04,0.1,0.05,0.37,0.05,0.15,0.0,0.21,0.0,36.96,0.42,0.26,33.33,6517.5,4497.41,6006.96,6517.5,0.31,0.03,58.91,5.74,,1.98,0.09,0.48,0.33,0.1,6.64,0.77,28.07,36.71,38.85,37.0,36.36,33.12,39.05,42.89,40.0,21.0,0.03,13.0
325,Honduras,HND,LCN,Female,Lower middle income,LMC,2014,HND_2014_I2D2_EPHPM_V01_M_V01_A.dta,I2D2,4385060,0.32,0.21,0.41,0.06,0.55,0.62,,,,1283568,0.47,0.47,0.41,0.16,0.44,0.93,0.07,0.87,0.13,0.45,0.38,0.11,0.05,0.49,0.71,0.65,,0.09,0.1,0.1,0.23,0.67,0.0,0.22,0.0,0.01,0.34,0.01,0.04,0.03,0.26,0.9,0.9,0.44,0.09,0.04,0.34,0.85,0.13,0.42,0.51,0.04,0.04,0.09,0.04,0.34,0.06,0.15,0.02,0.22,0.0,37.94,0.42,0.27,34.38,6517.5,2998.27,6091.5,7060.63,0.3,0.03,55.51,5.41,,1.92,0.08,0.49,0.33,0.1,6.81,0.8,27.56,35.75,37.32,34.95,35.78,32.7,37.73,43.08,39.0,19.0,0.03,12.0
326,Honduras,HND,LCN,Female,Lower middle income,LMC,2015,HND_2015_I2D2_EPHPM.dta,I2D2,4402921,0.31,0.21,0.41,0.06,0.56,0.63,,,,1319730,0.48,0.48,0.4,0.14,0.45,0.94,0.06,0.86,0.14,0.43,0.39,0.13,0.05,0.52,0.73,0.64,,0.13,0.09,0.09,0.2,0.71,0.0,0.2,0.0,0.0,0.35,0.0,0.05,0.03,0.27,0.91,0.89,0.42,0.1,0.03,0.36,0.83,0.19,0.38,0.48,0.03,0.05,0.07,0.05,0.35,0.05,0.15,0.02,0.22,0.0,37.2,0.44,0.27,35.0,6517.5,3248.13,6517.5,6843.38,0.29,0.03,53.81,5.24,,1.81,0.07,0.5,0.32,0.11,6.88,0.83,27.83,35.89,36.4,36.01,35.79,32.8,37.89,42.56,43.0,24.0,0.04,18.0
327,Honduras,HND,LCN,Female,Lower middle income,LMC,2016,HND_2016_I2D2_EPHPM.dta,I2D2,4581913,0.3,0.21,0.42,0.07,0.56,0.63,,,,1380036,0.48,0.48,0.38,0.15,0.45,0.94,0.06,0.87,0.13,0.48,0.35,0.11,0.06,0.47,0.69,0.67,0.04,0.03,0.09,0.08,0.2,0.72,0.0,0.19,0.0,0.0,0.37,0.01,0.05,0.03,0.26,0.92,0.91,0.46,0.09,0.04,0.32,0.86,0.18,0.47,0.51,0.03,0.06,0.08,0.04,0.37,0.04,0.15,0.02,0.19,0.0,38.51,0.41,0.29,32.88,6000.0,2500.0,6000.0,6784.0,0.26,0.03,48.23,4.7,,1.74,0.07,0.45,0.37,0.12,7.28,0.84,28.3,35.78,36.69,35.74,35.7,33.01,37.98,41.01,39.0,19.0,0.03,14.0
328,Croatia,HRV,ECS,Female,High income,HIC,2011,HRV_2011_I2D2_EUROSILC.dta,I2D2,2175072,0.11,0.12,0.53,0.23,0.53,0.66,,,,853391,0.62,0.62,0.04,,0.43,0.69,0.31,0.44,0.56,0.94,0.03,0.01,0.02,0.04,,,,,,0.04,0.18,0.78,0.0,0.17,0.0,0.01,0.26,0.04,0.11,0.07,0.3,0.96,0.96,0.91,0.0,0.02,0.02,0.96,0.33,0.97,0.96,0.02,0.13,0.23,0.17,0.24,0.04,0.05,0.05,0.08,0.0,40.53,0.04,0.05,2.84,493.89,377.28,460.55,521.33,0.03,0.01,5.08,1.18,,,0.0,0.03,0.81,0.16,10.91,,45.23,41.77,44.52,41.82,41.66,41.5,45.33,46.68,73.0,65.0,0.07,57.0
329,Croatia,HRV,ECS,Female,High income,HIC,2012,HRV_2012_I2D2_EUROSILC.dta,I2D2,2196147,0.13,0.12,0.52,0.24,0.5,0.63,,,,884329,0.66,0.66,0.02,,0.46,0.69,0.31,0.42,0.58,0.93,0.04,0.01,0.02,0.05,,,,,,0.04,0.18,0.78,0.0,0.17,0.0,0.01,0.27,0.03,0.12,0.07,0.3,0.96,0.97,0.89,0.0,0.02,0.02,0.97,0.4,0.96,0.95,0.02,0.22,0.11,0.16,0.27,0.03,0.05,0.04,0.09,0.0,40.74,0.03,0.04,2.8,487.3,403.28,423.44,530.38,0.03,0.01,4.95,1.15,,,0.0,0.02,0.81,0.17,11.26,,43.66,40.62,42.72,41.27,40.52,40.43,44.16,41.13,59.0,47.0,0.05,43.0
330,Croatia,HRV,ECS,Female,High income,HIC,2013,HRV_2013_I2D2_EUROSILC.dta,I2D2,2196147,0.13,0.11,0.54,0.22,0.56,0.65,,,,911139,0.66,0.66,0.02,,0.45,0.69,0.31,0.41,0.59,0.93,0.04,0.01,0.02,0.05,,,,,,0.04,0.17,0.79,0.0,0.16,0.0,0.01,0.27,0.05,0.11,0.07,0.29,0.96,0.98,0.91,0.0,0.02,0.03,0.98,0.46,0.96,0.94,0.02,0.24,0.12,0.14,0.28,0.02,0.04,0.04,0.1,0.0,40.32,0.03,0.03,2.77,481.94,375.58,407.29,515.18,0.03,0.01,4.78,1.11,,,0.0,0.03,0.79,0.19,11.33,,43.5,41.11,43.03,41.89,40.88,40.92,43.7,43.14,56.0,44.0,0.05,40.0
